Gerado em;Categoria;Item;Tier;Encantamento;API ID;Melhor cidade compra;Menor preco compra;Black Market pedido venda;Black Market compra max;Lucro bruto;ROI %;Compra atualizada;Black Market venda atualizado;Black Market compra atualizado;Bridgewatch venda min;Caerleon venda min;Fort Sterling venda min;Lymhurst venda min;Martlock venda min;Thetford venda min
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T6;.2;T6_2H_ARCANESTAFF@2;Fort Sterling;624998;;232438;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;624998;;;729991
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T6;.3;T6_2H_ARCANESTAFF@3;Fort Sterling;1444442;;1182402;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;1999997;1444442;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T7;.0;T7_2H_ARCANESTAFF;Lymhurst;190972;;95988;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;309982;204945;190972;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T7;.1;T7_2H_ARCANESTAFF@1;Caerleon;692994;581358;212226;-111636;-16,11;2026-05-12T17:40:00;2026-05-12T04:55:00;2026-05-12T16:05:00;;692994;787981;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T7;.2;T7_2H_ARCANESTAFF@2;Fort Sterling;1510000;;606360;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1510000;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T7;.3;T7_2H_ARCANESTAFF@3;Fort Sterling;9698897;;3253971;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;9698897;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T8;.0;T8_2H_ARCANESTAFF;Fort Sterling;605000;;666996;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;605000;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T8;.1;T8_2H_ARCANESTAFF@1;Fort Sterling;1320542;;1000494;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1320542;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T8;.2;T8_2H_ARCANESTAFF@2;Fort Sterling;8000000;;565908;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;8000000;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T8;.3;T8_2H_ARCANESTAFF@3;;;;3759339;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T5;.0;T5_MAIN_ARCANESTAFF;Fort Sterling;6900;;12324;;;2026-05-12T13:45:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;39493;6900;14698;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T5;.1;T5_MAIN_ARCANESTAFF@1;Lymhurst;39994;59754;32198;19760;49,41;2026-05-12T11:30:00;2026-05-12T16:25:00;2026-05-12T15:25:00;;96969;;39994;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T5;.2;T5_MAIN_ARCANESTAFF@2;Caerleon;219978;;126965;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;219978;;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T5;.3;T5_MAIN_ARCANESTAFF@3;;;;98540;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T6;.0;T6_MAIN_ARCANESTAFF;Lymhurst;39000;;42615;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;67813;47497;39000;;39000
12/05/2026 17:50:23;armas;Cajado Arcano do;T6;.1;T6_MAIN_ARCANESTAFF@1;Fort Sterling;109978;134850;92855;24872;22,62;2026-05-12T15:20:00;2026-05-12T04:45:00;2026-05-12T16:05:00;;119999;109978;;;129997
12/05/2026 17:50:23;armas;Cajado Arcano do;T6;.2;T6_MAIN_ARCANESTAFF@2;Fort Sterling;339989;;159180;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;619995;339989;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T6;.3;T6_MAIN_ARCANESTAFF@3;Fort Sterling;1748989;;401687;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1748989;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T7;.0;T7_MAIN_ARCANESTAFF;Lymhurst;169979;;147810;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;193995;199996;169979;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T7;.1;T7_MAIN_ARCANESTAFF@1;Fort Sterling;399983;;288040;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;399983;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T7;.2;T7_MAIN_ARCANESTAFF@2;;;;621478;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T7;.3;T7_MAIN_ARCANESTAFF@3;Fort Sterling;3999989;;3289286;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;3999989;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T8;.0;T8_MAIN_ARCANESTAFF;Fort Sterling;499997;;170550;;;2026-05-12T15:40:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;499997;540000;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T8;.1;T8_MAIN_ARCANESTAFF@1;;;;682110;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T8;.2;T8_MAIN_ARCANESTAFF@2;Fort Sterling;4699999;;4122976;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;4699999;;;
12/05/2026 17:50:23;armas;Cajado Arcano do;T8;.3;T8_MAIN_ARCANESTAFF@3;;;;1394582;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T5;.0;T5_2H_DOUBLEBLADEDSTAFF;Thetford;30000;;33496;;;2026-05-11T21:00:00;0001-01-01T00:00:00;2026-05-12T16:25:00;;59099;31994;31827;;30000
12/05/2026 17:50:23;armas;Cajado Bilaminado;T5;.1;T5_2H_DOUBLEBLADEDSTAFF@1;Lymhurst;62998;;61887;;;2026-05-12T20:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;84995;;62998;;76890
12/05/2026 17:50:23;armas;Cajado Bilaminado;T5;.2;T5_2H_DOUBLEBLADEDSTAFF@2;Caerleon;299785;;186924;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;299785;;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T5;.3;T5_2H_DOUBLEBLADEDSTAFF@3;;;;25265;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T6;.0;T6_2H_DOUBLEBLADEDSTAFF;Fort Sterling;109978;123988;26523;14010;12,74;2026-05-12T20:00:00;2026-05-12T16:25:00;2026-05-12T16:30:00;;;109978;109986;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T6;.1;T6_2H_DOUBLEBLADEDSTAFF@1;Fort Sterling;191099;;128826;;;2026-05-12T20:00:00;0001-01-01T00:00:00;2026-05-12T16:30:00;;239955;191099;206889;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T6;.2;T6_2H_DOUBLEBLADEDSTAFF@2;Thetford;548599;;252650;;;2026-05-11T23:15:00;0001-01-01T00:00:00;2026-05-12T16:25:00;;;558982;;;548599
12/05/2026 17:50:23;armas;Cajado Bilaminado;T6;.3;T6_2H_DOUBLEBLADEDSTAFF@3;Lymhurst;1498998;;1657384;;;2026-05-12T13:40:00;0001-01-01T00:00:00;2026-05-12T16:25:00;;;;1498998;1599997;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T7;.0;T7_2H_DOUBLEBLADEDSTAFF;Fort Sterling;259997;;270282;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:30:00;;460000;259997;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T7;.1;T7_2H_DOUBLEBLADEDSTAFF@1;;;;303180;;;;0001-01-01T00:00:00;2026-05-12T16:30:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T7;.2;T7_2H_DOUBLEBLADEDSTAFF@2;Fort Sterling;1575849;;1131872;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:25:00;;;1575849;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T7;.3;T7_2H_DOUBLEBLADEDSTAFF@3;;;;4891062;;;;0001-01-01T00:00:00;2026-05-12T16:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T8;.0;T8_2H_DOUBLEBLADEDSTAFF;Fort Sterling;649999;;535618;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;649999;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T8;.1;T8_2H_DOUBLEBLADEDSTAFF@1;Fort Sterling;1699993;;313286;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1699993;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T8;.2;T8_2H_DOUBLEBLADEDSTAFF@2;Fort Sterling;6499999;;4830429;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T19:05:00;;9000000;6499999;;;
12/05/2026 17:50:23;armas;Cajado Bilaminado;T8;.3;T8_2H_DOUBLEBLADEDSTAFF@3;;;;121269;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T5;.0;T5_2H_DEMONICSTAFF;;;;22120;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T5;.1;T5_2H_DEMONICSTAFF@1;Caerleon;59993;;34101;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;59993;;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T5;.2;T5_2H_DEMONICSTAFF@2;Martlock;86997;;141456;;;2026-05-12T19:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;86997;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T5;.3;T5_2H_DEMONICSTAFF@3;;;;495194;;;;0001-01-01T00:00:00;2026-05-12T15:45:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T6;.0;T6_2H_DEMONICSTAFF;Lymhurst;47997;;51783;;;2026-05-12T13:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;59996;47997;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T6;.1;T6_2H_DEMONICSTAFF@1;Lymhurst;99989;;93462;;;2026-05-12T13:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;149977;138000;99989;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T6;.2;T6_2H_DEMONICSTAFF@2;Fort Sterling;429978;;136431;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;629985;429978;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T6;.3;T6_2H_DEMONICSTAFF@3;Fort Sterling;1399993;;656890;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;1600000;1399993;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T7;.0;T7_2H_DEMONICSTAFF;Fort Sterling;154991;219945;50520;64954;41,91;2026-05-12T15:15:00;2026-05-12T02:50:00;2026-05-12T16:05:00;;229988;154991;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T7;.1;T7_2H_DEMONICSTAFF@1;Fort Sterling;394967;;449717;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;549963;394967;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T7;.2;T7_2H_DEMONICSTAFF@2;Lymhurst;1578995;;192014;;;2026-05-11T23:45:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1699956;1578995;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T7;.3;T7_2H_DEMONICSTAFF@3;;;;1434981;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T8;.0;T8_2H_DEMONICSTAFF;Fort Sterling;578996;;464876;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;578996;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T8;.1;T8_2H_DEMONICSTAFF@1;Fort Sterling;1399997;;1505794;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1399997;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T8;.2;T8_2H_DEMONICSTAFF@2;Fort Sterling;12998889;;2061522;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;12998889;;;
12/05/2026 17:50:23;armas;Cajado Demoníaco;T8;.3;T8_2H_DEMONICSTAFF@3;;;;7801639;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T5;.0;T5_2H_DIVINESTAFF;Caerleon;24900;;20856;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;24900;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T5;.1;T5_2H_DIVINESTAFF@1;Caerleon;79992;;32838;;;2026-05-12T03:10:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;79992;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T5;.2;T5_2H_DIVINESTAFF@2;Caerleon;159989;;101040;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;159989;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T5;.3;T5_2H_DIVINESTAFF@3;;;;510353;;;;0001-01-01T00:00:00;2026-05-12T15:45:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T6;.0;T6_2H_DIVINESTAFF;Thetford;48100;86000;49257;37900;78,79;2026-05-12T14:50:00;2026-05-12T15:20:00;2026-05-12T16:05:00;;99979;54990;;;48100
12/05/2026 17:50:23;armas;Cajado Divino;T6;.1;T6_2H_DIVINESTAFF@1;Fort Sterling;114989;;70728;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;228996;114989;;;
12/05/2026 17:50:23;armas;Cajado Divino;T6;.2;T6_2H_DIVINESTAFF@2;Caerleon;559985;;378975;;;2026-05-12T17:40:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;559985;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T6;.3;T6_2H_DIVINESTAFF@3;Fort Sterling;1388888;;464876;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1388888;;;
12/05/2026 17:50:23;armas;Cajado Divino;T7;.0;T7_2H_DIVINESTAFF;Lymhurst;154968;;156612;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;829999;159930;154968;;
12/05/2026 17:50:23;armas;Cajado Divino;T7;.1;T7_2H_DIVINESTAFF@1;Fort Sterling;356890;;288021;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;356890;;;
12/05/2026 17:50:23;armas;Cajado Divino;T7;.2;T7_2H_DIVINESTAFF@2;;;;90954;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T7;.3;T7_2H_DIVINESTAFF@3;;;;4547475;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T8;.0;T8_2H_DIVINESTAFF;Fort Sterling;554997;;333498;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;554997;;;
12/05/2026 17:50:23;armas;Cajado Divino;T8;.1;T8_2H_DIVINESTAFF@1;Fort Sterling;1290000;;1495688;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1290000;;;
12/05/2026 17:50:23;armas;Cajado Divino;T8;.2;T8_2H_DIVINESTAFF@2;;;;4284732;;;;0001-01-01T00:00:00;2026-05-12T19:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Divino;T8;.3;T8_2H_DIVINESTAFF@3;;;;7154871;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T5;.0;T5_2H_ENIGMATICSTAFF;Lymhurst;18000;33489;6952;15489;86,05;2026-05-12T13:55:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;;99996;18000;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T5;.1;T5_2H_ENIGMATICSTAFF@1;Lymhurst;25998;49443;30312;23445;90,18;2026-05-12T15:55:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;;38499;25998;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T5;.2;T5_2H_ENIGMATICSTAFF@2;;;;174294;;;;0001-01-01T00:00:00;2026-05-12T15:15:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T5;.3;T5_2H_ENIGMATICSTAFF@3;;;;252650;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T6;.0;T6_2H_ENIGMATICSTAFF;Fort Sterling;61094;;20208;;;2026-05-12T15:35:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;70987;61094;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T6;.1;T6_2H_ENIGMATICSTAFF@1;Fort Sterling;90943;;116196;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;167998;90943;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T6;.2;T6_2H_ENIGMATICSTAFF@2;Fort Sterling;629998;;217279;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;629998;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T6;.3;T6_2H_ENIGMATICSTAFF@3;Fort Sterling;1595890;;1121766;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1595890;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T7;.0;T7_2H_ENIGMATICSTAFF;Fort Sterling;179956;;27786;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;344998;179956;182992;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T7;.1;T7_2H_ENIGMATICSTAFF@1;Fort Sterling;549989;;444664;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;549989;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T7;.2;T7_2H_ENIGMATICSTAFF@2;;;;565936;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T7;.3;T7_2H_ENIGMATICSTAFF@3;Fort Sterling;6850000;;4466631;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;6850000;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T8;.0;T8_2H_ENIGMATICSTAFF;Lymhurst;590000;;227385;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;603985;590000;;1100000
12/05/2026 17:50:23;armas;Cajado Enigmático;T8;.1;T8_2H_ENIGMATICSTAFF@1;Fort Sterling;1439989;;1152084;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1439989;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T8;.2;T8_2H_ENIGMATICSTAFF@2;Fort Sterling;5989996;;1758357;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;5989996;;;
12/05/2026 17:50:23;armas;Cajado Enigmático;T8;.3;T8_2H_ENIGMATICSTAFF@3;;;;2101996;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T5;.0;T5_2H_IRONCLADEDSTAFF;Caerleon;74997;;33496;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;74997;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T5;.1;T5_2H_IRONCLADEDSTAFF@1;Caerleon;109996;;11367;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;109996;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T5;.2;T5_2H_IRONCLADEDSTAFF@2;;;;58098;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T5;.3;T5_2H_IRONCLADEDSTAFF@3;;;;20212;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T6;.0;T6_2H_IRONCLADEDSTAFF;Fort Sterling;107399;;101040;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;134995;107399;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T6;.1;T6_2H_IRONCLADEDSTAFF@1;Fort Sterling;163326;;98514;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;180994;163326;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T6;.2;T6_2H_IRONCLADEDSTAFF@2;Fort Sterling;499999;;616466;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;629996;499999;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T6;.3;T6_2H_IRONCLADEDSTAFF@3;;;;1364310;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T7;.0;T7_2H_IRONCLADEDSTAFF;Fort Sterling;234996;;103566;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;436997;234996;239981;;
12/05/2026 17:50:23;armas;Cajado Férreo;T7;.1;T7_2H_IRONCLADEDSTAFF@1;;;;318339;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T7;.2;T7_2H_IRONCLADEDSTAFF@2;Fort Sterling;1649099;;242544;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1649099;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T7;.3;T7_2H_IRONCLADEDSTAFF@3;;;;2162577;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T8;.0;T8_2H_IRONCLADEDSTAFF;Fort Sterling;699973;;449717;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;1000000;;699973;744999;;739999
12/05/2026 17:50:23;armas;Cajado Férreo;T8;.1;T8_2H_IRONCLADEDSTAFF@1;;;;616466;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T8;.2;T8_2H_IRONCLADEDSTAFF@2;;;;5335704;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Férreo;T8;.3;T8_2H_IRONCLADEDSTAFF@3;;;;4810337;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T5;.0;T5_2H_GLACIALSTAFF;Lymhurst;13240;;22120;;;2026-05-11T22:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;28900;;13240;;
12/05/2026 17:50:23;armas;Cajado Glacial;T5;.1;T5_2H_GLACIALSTAFF@1;Caerleon;30199;;36627;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;30199;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T5;.2;T5_2H_GLACIALSTAFF@2;Caerleon;229999;;111144;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:40:00;;229999;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T5;.3;T5_2H_GLACIALSTAFF@3;;;;368869;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T6;.0;T6_2H_GLACIALSTAFF;Fort Sterling;38983;;53046;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;44991;38983;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T6;.1;T6_2H_GLACIALSTAFF@1;Bridgewatch;77776;;70728;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;77776;120979;81650;;;87777
12/05/2026 17:50:23;armas;Cajado Glacial;T6;.2;T6_2H_GLACIALSTAFF@2;Fort Sterling;416090;;474982;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;416090;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T6;.3;T6_2H_GLACIALSTAFF@3;Fort Sterling;1279899;;313286;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1279899;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T7;.0;T7_2H_GLACIALSTAFF;Fort Sterling;130875;;113670;;;2026-05-12T15:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;199982;130875;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T7;.1;T7_2H_GLACIALSTAFF@1;Fort Sterling;359996;;272862;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;599981;359996;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T7;.2;T7_2H_GLACIALSTAFF@2;;;;565936;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T7;.3;T7_2H_GLACIALSTAFF@3;;;;20211;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T8;.0;T8_2H_GLACIALSTAFF;Thetford;539991;;277915;;;2026-05-12T05:00:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;539993;;;539991
12/05/2026 17:50:23;armas;Cajado Glacial;T8;.1;T8_2H_GLACIALSTAFF@1;Fort Sterling;1249991;;1394628;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1249991;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T8;.2;T8_2H_GLACIALSTAFF@2;;;;4385787;;;;0001-01-01T00:00:00;2026-05-12T19:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Glacial;T8;.3;T8_2H_GLACIALSTAFF@3;;;;2546649;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Infernal;T5;.0;T5_2H_INFERNOSTAFF;Martlock;14950;;30336;;;2026-05-12T19:05:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;38991;;;14950;
12/05/2026 17:50:23;armas;Cajado Infernal;T5;.1;T5_2H_INFERNOSTAFF@1;;;;60624;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
